MSN,YYYYMM,Value,Column_Order,Description,Unit
NNEIBUS,201801,811.021,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201802,711.887,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201803,780.912,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201804,726.347,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201805,874.478,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201806,982.192,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201807,1261.952,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201808,1222.694,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201809,1061.745,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201810,914.535,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201811,786.495,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201812,786.013,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201813,10921.508,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201901,876.758,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201902,805.486,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201903,840.346,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201904,764.103,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201905,863.403,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201906,1022.541,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201907,1295.565,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201908,1319.478,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201909,1115.538,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201910,966.98,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201911,845.451,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201912,941.663,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201913,11658.399,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202001,979.401,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202002,921.695,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202003,918.992,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202004,802.169,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202005,863.19,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202006,1073.68,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202007,1388.267,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202008,1316.238,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202009,1047.684,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202010,978.086,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202011,796.43,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202012,913.244,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202013,11999.767,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202101,891.794,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202102,809.911,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202103,765.421,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202104,785.068,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202105,838.985,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202106,1121.026,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202107,1277.23,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202108,1301.881,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202109,1019.397,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202110,968.204,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202111,895.775,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202112,906.871,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202113,11582.585,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202201,978.76,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202202,828.914,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202203,800.53,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202204,765.423,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202205,950.178,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202206,1178.87,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202207,1447.434,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202208,1421.795,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202209,1158.753,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202210,974.704,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202211,929.574,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202212,1023.058,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202213,12459.154,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202301,993.177,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202302,893.075,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202303,965.138,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202304,888.458,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202305,1018.447,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202306,1212.431,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202307,1518.772,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202308,1515.458,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202309,1234.149,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202310,1045.936,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202311,992.149,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202312,1050.536,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202313,13328.647,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202401,1172.35,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202402,940.925,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202403,947.351,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202404,906.486,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202405,1079.19,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202406,1276.355,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202407,1574.22,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202408,1542.3,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202409,1260.305,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202410,1103.278,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202411,1017.911,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202412,1068.624,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202413,13889.654,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202501,1159.152,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202502,959.811,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202503,855.949,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202504,854.821,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202505,1000.797,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202506,1247.907,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202507,1538.362,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202508,1451.264,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,202509,1257.376,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
PAEIBUS,194913,414.632,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,195013,471.666,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,195113,399.898,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,195213,420.367,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,195313,514.299,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,195413,417.409,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,195513,470.747,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,195613,454.719,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,195713,498.383,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,195813,485.713,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,195913,551.978,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,196013,552.715,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,196113,557.278,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,196213,559.585,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,196313,584.707,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,196413,633.882,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,196513,722.002,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,196613,883.23,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,196713,1010.541,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,196813,1181.45,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,196913,1571.294,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197013,2117.337,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197113,2494.999,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197213,3097.087,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197301,349.393,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197302,294.145,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197303,267.926,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197304,225.482,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197305,239.991,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197306,291.407,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197307,321.944,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197308,346.795,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197309,302.614,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197310,302.3,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197311,291.13,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197312,281.69,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197313,3514.815,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197401,293.501,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197402,254.99,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197403,248.633,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197404,225.278,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197405,255.402,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197406,258.142,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197407,313.478,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197408,306.658,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197409,279.405,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197410,285.654,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197411,306.142,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197412,337.748,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197413,3365.031,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197501,337.641,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197502,272.225,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197503,252.795,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197504,231.877,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197505,231.073,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197506,255.642,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197507,277.583,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197508,307.96,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197509,232.144,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
PAEIBUS,197510,238.355,3,Petroleum Consumed by the Electric Power Sector,Trillion Btu
